Fecha;NroInscripcion;Matricula;Tpcm;SnkComerciante;Agrupacion;Acto;Libro;Tipo Documento;SnkActo
16/03/2018;21654;612612;1;4961;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21655;612532;1;13664;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21656;612440;1;10358;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21657;612612;1;4961;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21658;612440;1;10358;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21659;612532;1;13664;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21660;612427;1;8226;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21661;635344;97;19916;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21662;612427;1;8226;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21663;612497;1;29550;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21664;612497;1;29550;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21665;520785;12;26472;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21666;457794;12;26077;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21667;575865;1;19082;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21668;575865;1;19082;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21669;612533;1;5150;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21670;612522;1;22168;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21671;612533;1;5150;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21672;612522;1;22168;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21673;612616;1;10884;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21674;579988;1;22311;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21675;579988;1;22311;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21676;213571;3;1704;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21677;213571;3;1704;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21678;599732;1;24687;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21679;599732;1;24687;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21680;549781;1;18776;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21681;612098;1;13279;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21682;612096;1;17245;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21683;612096;1;17245;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21684;578631;12;3518;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21685;612098;1;13279;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21686;612095;1;1550;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21687;612095;1;1550;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21688;611813;1;16004;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21689;612007;1;27061;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21690;612007;1;27061;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21691;584336;12;27552;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21692;537363;1;24590;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21693;537363;1;24590;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21694;600568;1;23382;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21695;600568;1;23382;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21696;612503;1;14283;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21697;612503;1;14283;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21698;612083;1;22653;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21699;612083;1;22653;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21700;602099;12;18977;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21701;612008;1;26933;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21702;612008;1;26933;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21703;612618;1;12030;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21704;612302;1;5819;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21705;612618;1;12030;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21706;612025;1;12147;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21707;612302;1;5819;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21708;612025;1;12147;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21709;598181;1;8619;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21710;598181;1;8619;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21711;514170;1;10336;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21712;514170;1;10336;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21713;420653;1;23852;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21714;225233;1;14422;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21715;548782;12;13560;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21716;612620;12;23661;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21717;612097;1;18714;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21718;612097;1;18714;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21719;548782;12;13560;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21720;607906;97;16691;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21721;612621;12;26074;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21722;612621;12;26074;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21723;581293;1;3314;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21724;581293;1;3314;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21725;280850;1;17952;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21726;428803;1;18730;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21727;428803;1;18730;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21728;612094;1;28456;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21729;447308;1;21354;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21730;447308;1;21354;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21731;612094;1;28456;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21732;612625;12;1290;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21733;552680;1;24805;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21734;297509;1;233;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21735;374064;12;29008;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21736;612625;12;1290;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21737;552680;1;24805;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21738;373768;1;5857;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21739;575173;1;24869;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21740;612626;12;5581;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21741;612626;12;5581;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21742;421724;1;19494;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21743;605725;12;18533;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21744;421724;1;19494;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21745;463372;1;18302;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21746;437776;1;11696;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21747;479526;1;9153;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21748;479526;1;9153;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21749;227151;6;12746;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21750;425146;12;10075;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;ACTA;400
16/03/2018;21751;612630;1;17166;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21752;612631;12;13372;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21753;612631;12;13372;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21754;612253;1;17046;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21755;612253;1;17046;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21756;612629;12;16898;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21757;568695;1;4804;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21758;568695;1;4804;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21759;565330;12;25771;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21760;565330;12;25771;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21761;525099;12;9572;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21762;393505;1;24475;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21763;393505;1;24475;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21764;599403;1;8164;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21765;599403;1;8164;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21766;207013;1;11790;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21766;207013;1;11790;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21767;555017;1;19538;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21768;555017;1;19538;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21769;207013;1;11790;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21769;207013;1;11790;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21770;612563;1;24295;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21771;533751;1;22114;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21772;612564;1;17128;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21773;612563;1;24295;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21774;612564;1;17128;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21775;576550;12;15590;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21776;568987;12;29322;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21777;568987;12;29322;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21778;210961;3;2167;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21779;596911;1;9890;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21780;612562;1;17056;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21781;612562;1;17056;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21782;612457;1;10334;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21783;612457;1;10334;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21784;612571;1;1273;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21785;612568;1;21275;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21786;612571;1;1273;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21787;612568;1;21275;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
16/03/2018;21788;306011;1;20032;CANCELACION-P NATURAL;16 - CANCELACION PERSONA NATURAL POR CAMBIO DE DOMICILIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;269
16/03/2018;21789;598901;12;26218;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21790;612635;12;377;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
16/03/2018;21791;523350;12;13471;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
16/03/2018;21792;608740;12;5628;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21793;568879;12;10558;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21794;608740;12;5628;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
16/03/2018;21795;591146;1;5191;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21796;591146;1;5191;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21797;554217;1;8544;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
16/03/2018;21798;612586;1;28147;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
16/03/2018;21799;566593;1;29069;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
16/03/2018;21800;566593;1;29069;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
16/03/2018;21801;554217;1;8544;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
